,Bal,Brick,Dist,Floor,Kitsp,Livesp,Metrdist,New,Nfloor,Price,Rooms,Totsp,Walk
5513,1,0,2.3893187609267263,5,1.791759469228055,3.6375861597263857,14.0,0,5.0,7300000,3.0,4.007333185232471,1.0
5514,1,0,2.8727999379679656,19,2.3513752571634776,2.833213344056216,8.0,0,22.0,7300000,1.0,3.6635616461296463,1.0
5515,1,0,2.2780461899297673,4,1.9459101490553132,3.044522437723423,15.0,0,12.0,7300000,2.0,3.6375861597263857,1.0
5516,1,0,2.0079603548471057,2,2.3978952727983707,4.131961425793407,9.0,0,12.0,22500000,4.0,4.605170185988092,1.0
5517,1,1,2.403080189249684,14,2.7788192719904172,3.4965075614664802,2.0,1,23.0,21300000,2.0,4.44500143383527,0.0
5518,0,1,2.513622781725857,33,3.6888794541139363,4.0943445622221,15.0,0,48.0,34800000,3.0,4.902307417210627,1.0
5519,1,0,2.3629640842562623,4,1.791759469228055,3.4339872044851463,15.0,0,5.0,7300000,2.0,3.8066624897703196,1.0
5520,1,0,2.1564484695247637,2,2.1400661634962708,3.4965075614664802,8.0,0,5.0,7300000,2.0,3.9889840465642745,1.0
5521,1,1,3.0989449666581197,29,2.0149030205422647,3.4531571205928664,15.0,1,31.0,7317064,2.0,4.005513348515485,1.0
5522,1,0,3.322855251094617,2,2.5649493574615367,3.5553480614894135,10.0,0,17.0,7338000,2.0,4.097672352314776,0.0
5523,1,0,2.5076708944676103,15,2.302585092994046,2.9444389791664403,5.0,0,24.0,7340000,1.0,3.713572066704308,1.0
5524,1,1,2.217138458207342,5,1.7047480922384253,3.3978584803966405,6.0,0,5.0,7350000,2.0,3.7977338590260183,1.0
5525,1,0,2.2974377431708493,5,1.791759469228055,3.5263605246161616,26.0,0,5.0,7350000,2.0,3.8066624897703196,1.0
5526,1,0,3.228033278553028,10,2.2192034840549946,3.4688560301359703,8.0,0,10.0,7350000,2.0,3.9926809084456005,1.0
5527,1,0,2.799132997510303,2,2.1972245773362196,3.4011973816621555,30.0,0,9.0,7350000,2.0,3.8066624897703196,1.0
5529,1,0,1.8002261548831686,5,1.791759469228055,3.4011973816621555,5.0,0,5.0,7400000,2.0,3.8066624897703196,1.0
5530,1,0,2.7274068933368394,11,2.128231705849268,2.954910279033736,6.0,0,17.0,7400000,1.0,3.6686767467964168,1.0
5531,1,1,2.330462873954506,5,1.791759469228055,3.367295829986474,2.0,0,5.0,7400000,2.0,3.8066624897703196,0.0
5532,1,0,3.226458118153304,10,2.1972245773362196,3.5553480614894135,10.0,0,12.0,7400000,2.0,4.060443010546419,1.0
5533,1,0,2.671758139503834,4,1.791759469228055,3.367295829986474,15.0,0,9.0,7400000,2.0,3.8066624897703196,1.0
5534,1,0,2.1639623771365923,2,1.791759469228055,3.1780538303479458,10.0,0,12.0,7400000,2.0,3.6888794541139363,1.0
5535,1,0,3.1202297618951778,14,2.4595888418037104,3.3775875160230218,16.0,0,14.0,7400000,2.0,4.02535169073515,1.0
5536,1,0,2.2190280054157565,4,1.791759469228055,3.4339872044851463,16.0,0,5.0,7400000,2.0,3.8066624897703196,1.0
5537,1,0,2.4808941171422627,5,2.2300144001592104,3.0726933146901194,15.0,0,25.0,7480000,1.0,3.754198920234579,1.0
5538,1,1,3.0918707718483947,28,2.379546134130174,3.4531571205928664,15.0,1,31.0,7480009,2.0,4.146304301152812,1.0
5539,1,1,3.0967476873555904,27,2.379546134130174,3.4531571205928664,15.0,1,31.0,7480009,2.0,4.146304301152812,1.0
5540,1,1,3.0941891503440235,14,2.517696472610991,3.676300671907076,15.0,1,31.0,7490532,2.0,4.280824129164719,1.0
5541,1,0,2.4629656950607863,1,1.791759469228055,3.7727609380946383,5.0,0,5.0,7500000,3.0,4.063885354737392,0.0
5542,1,0,2.3202483876535562,7,1.9459101490553132,3.4011973816621555,14.0,0,9.0,7499900,2.0,3.8066624897703196,1.0
5543,1,0,2.5969838650953037,9,1.791759469228055,3.367295829986474,3.0,0,9.0,7500000,2.0,3.8088822465086327,1.0
5544,1,1,2.2322188085456176,1,1.791759469228055,2.8903717578961645,17.0,0,9.0,7200000,1.0,3.4657359027997265,1.0
5545,1,0,2.781790965810576,9,1.9459101490553132,2.9444389791664403,5.0,0,9.0,5950000,1.0,3.4965075614664802,1.0
5546,1,1,2.3740288433205357,13,2.70805020110221,3.7612001156935624,5.0,0,40.0,31990000,2.0,4.400603020246817,1.0
5547,1,0,3.02965936411233,5,2.3978952727983707,2.70805020110221,10.0,0,17.0,7500000,1.0,3.529297384289471,1.0
5548,1,0,2.877745187516572,5,1.791759469228055,3.5263605246161616,18.0,0,9.0,7500000,3.0,3.912023005428146,1.0
5549,0,0,2.7324875896069125,4,1.791759469228055,3.4011973816621555,7.0,0,9.0,7500000,2.0,3.912023005428146,1.0
5550,1,0,2.7324875896069125,9,1.791759469228055,3.332204510175204,10.0,0,9.0,7500000,2.0,3.7954891891721947,1.0
5551,1,0,3.2063155160239334,3,2.4423470353692043,3.367295829986474,7.0,0,9.0,7500000,2.0,4.007333185232471,1.0
5552,1,0,2.474848071560886,9,2.1400661634962708,3.044522437723423,14.0,0,12.0,7500000,1.0,3.66612246699132,1.0
5553,1,0,2.979208505539747,8,2.1972245773362196,3.4657359027997265,7.0,0,14.0,7500000,2.0,3.9318256327243257,1.0
5554,1,0,2.690321384171373,11,1.8718021769015913,3.332204510175204,10.0,0,12.0,7500000,2.0,3.8066624897703196,1.0
5555,1,0,2.445060161104939,4,1.791759469228055,3.6189933266497696,21.0,0,5.0,7500000,3.0,4.018183201256536,1.0
5556,0,0,3.189842176436911,7,2.1972245773362196,3.4011973816621555,2.0,0,17.0,7500000,2.0,3.970291913552122,1.0
5557,1,0,2.877745187516572,5,1.8718021769015913,3.5553480614894135,12.0,0,9.0,7500000,3.0,3.912023005428146,1.0
5558,1,0,2.4346644081133966,6,2.1972245773362196,2.995732273553991,15.0,0,17.0,7500000,1.0,3.6888794541139363,1.0
5559,1,0,2.330462873954506,3,1.791759469228055,3.4339872044851463,1.0,0,5.0,7500000,2.0,3.8110970868381857,1.0
5562,0,0,2.0513484206911636,12,2.302585092994046,2.9652730660692823,10.0,0,12.0,7500000,1.0,3.5553480614894135,0.0
5564,1,0,3.1151080183442272,4,2.4159137783010487,3.3638415951183864,14.0,0,9.0,7545000,2.0,4.04305126783455,1.0
5565,1,0,2.0426909297033324,2,1.791759469228055,3.5263605246161616,4.0,0,5.0,7549000,2.0,3.828641396489095,1.0
5566,1,0,3.047420667331861,2,2.1972245773362196,3.4339872044851463,13.0,0,12.0,7550000,2.0,4.007333185232471,1.0
5567,1,0,3.2523406298824646,5,2.1972245773362196,3.4011973816621555,5.0,0,17.0,7550000,2.0,4.060443010546419,0.0
5568,1,1,3.219778550634994,23,2.468099531471619,2.884800712846709,9.0,0,24.0,7550000,1.0,3.681351187693145,1.0
5569,1,1,3.0941891503440235,16,2.533696813957432,3.6838669122903918,15.0,1,31.0,7560708,2.0,4.28771595520264,1.0
5570,0,1,2.518463367530015,18,1.9878743481543455,3.202746442938317,7.0,1,19.0,7599900,2.0,3.9454577815143836,0.0
5571,1,0,3.1279805813050396,3,2.1400661634962708,3.4011973816621555,11.0,0,15.0,7600000,2.0,4.060443010546419,1.0
5572,1,1,2.410564885598594,2,2.772588722239781,4.1588830833596715,14.0,0,23.0,28250000,3.0,4.727387818712341,1.0
5573,1,1,2.4644252827228135,5,2.995732273553991,4.23410650459726,5.0,0,32.0,23100000,2.0,4.663439094112067,0.0
5574,1,1,2.410564885598594,15,3.0007198150650303,4.154184562578117,15.0,0,23.0,34925000,3.0,4.939497266262916,1.0
5575,1,1,2.103488405304436,9,2.1972245773362196,2.8791984572980396,14.0,0,9.0,7600000,1.0,3.5779478934066544,0.0
5576,1,1,2.013344025991037,2,1.791759469228055,3.332204510175204,12.0,0,5.0,7600000,2.0,3.784189633918261,1.0
5577,1,0,3.1760998603537596,14,2.1972245773362196,3.912023005428146,12.0,0,14.0,7600000,3.0,4.382026634673881,0.0
5578,1,0,3.332069132881559,3,2.1972245773362196,3.353406717825807,15.0,0,16.0,7600000,2.0,3.9889840465642745,0.0
5579,1,0,2.036382506857491,5,1.7578579175523736,3.4011973816621555,15.0,0,5.0,7600000,2.0,3.7954891891721947,1.0
5580,1,0,2.42584709346602,4,1.9459101490553132,3.8066624897703196,23.0,0,5.0,7650000,3.0,4.0943445622221,1.0
5581,1,0,2.7166843947121366,15,2.272125885509337,2.9444389791664403,5.0,0,22.0,7650000,1.0,3.6888794541139363,1.0
5582,1,0,2.3246210492463764,2,1.791759469228055,3.342861804649192,13.0,0,9.0,7650000,2.0,3.8066624897703196,1.0
5583,1,0,2.477470783866423,5,1.9459101490553132,3.4657359027997265,5.0,0,12.0,7700000,2.0,3.912023005428146,1.0
5584,1,0,2.1049541426806093,4,1.7749523509116738,3.763522997109702,11.0,0,5.0,7700000,3.0,4.0809215418899605,1.0
5585,1,0,2.791772284958794,3,1.9459101490553132,3.295836866004329,15.0,0,12.0,7700000,2.0,3.8066624897703196,1.0
5586,1,0,2.3679826035638922,14,2.151762203259462,2.9496883350525844,10.0,0,16.0,7700000,1.0,3.6375861597263857,1.0
5587,1,0,2.838195958885945,5,2.3978952727983707,3.332204510175204,15.0,0,16.0,7700000,2.0,3.9318256327243257,1.0
5588,1,0,2.12525672259129,5,2.0794415416798357,2.995732273553991,7.0,0,5.0,7700000,1.0,3.6375861597263857,1.0
5589,1,0,3.173692966003896,6,2.0794415416798357,3.332204510175204,7.0,0,6.0,7700000,2.0,3.9889840465642745,1.0
5590,1,0,2.980474043429208,4,2.151762203259462,3.427514689979529,8.0,0,14.0,7700000,2.0,3.9531649487593215,1.0
5591,1,0,3.0226096709715597,12,2.1400661634962708,3.4339872044851463,5.0,0,17.0,7700000,2.0,3.933784497209659,0.0
5592,1,0,2.157226934273194,16,2.302585092994046,2.9444389791664403,7.0,0,16.0,7700000,1.0,3.5553480614894135,1.0
5593,1,0,3.2141290314967392,7,2.2512917986064953,3.5263605246161616,8.0,0,9.0,7750000,2.0,3.9889840465642745,1.0
5594,0,1,2.518463367530015,19,1.916922612182061,3.242592351485517,7.0,1,19.0,7770000,2.0,3.9473901492654373,0.0
5595,1,0,3.1589051851255934,9,2.1400661634962708,3.4339872044851463,5.0,0,10.0,7800000,2.0,3.927896354584436,1.0
5596,1,0,2.252315807585665,7,2.0149030205422647,3.1354942159291497,10.0,0,9.0,7800000,2.0,3.6109179126442243,1.0
5597,1,0,2.786174445007064,5,1.791759469228055,3.5553480614894135,17.0,0,9.0,7800000,3.0,3.970291913552122,1.0
5598,1,1,2.4636532573605825,9,2.302585092994046,2.8903717578961645,8.0,0,16.0,7800000,1.0,3.6635616461296463,1.0
5600,1,0,1.9382241800465823,12,2.2082744135228043,3.4688560301359703,10.0,0,12.0,12990000,2.0,3.9945242269398897,1.0
5601,1,1,2.1721027786634104,3,2.302585092994046,4.04305126783455,13.0,0,9.0,28500000,3.0,4.382026634673881,1.0
5602,1,0,2.4621195590557665,2,1.791759469228055,2.995732273553991,5.0,0,9.0,5490000,1.0,3.4657359027997265,0.0
5603,1,0,2.2048261689756194,5,1.791759469228055,3.295836866004329,3.0,0,8.0,7800000,2.0,3.713572066704308,1.0
5604,1,0,2.7858818027843246,2,1.9459101490553132,3.8437441646748516,5.0,0,9.0,7800000,3.0,4.1588830833596715,0.0
5605,1,0,3.0547687654469944,5,1.791759469228055,3.502549875922443,9.0,0,9.0,7800000,3.0,3.9318256327243257,1.0
5606,1,0,2.4306537575563665,7,1.9878743481543455,3.1179499062782403,21.0,0,9.0,7800000,2.0,3.616308761279101,1.0
5607,1,1,2.629737833712646,5,2.2082744135228043,2.7212954278522306,7.0,1,7.0,7831040,2.0,3.9740583963475986,0.0
5608,1,0,3.187015378604678,4,2.151762203259462,3.4011973816621555,8.0,0,12.0,7850000,2.0,3.9512437185814275,0.0
5609,1,0,2.2665491684014745,4,1.840549633397487,3.292126286607793,5.0,0,5.0,7880000,2.0,3.7612001156935624,1.0
5610,1,0,2.5986610020605174,10,1.9459101490553132,3.5263605246161616,13.0,0,12.0,7900000,2.0,3.8918202981106265,1.0
5611,1,0,2.428262761837104,4,2.1972245773362196,3.044522437723423,23.0,0,18.0,7900000,1.0,3.7376696182833684,1.0
5612,1,0,2.1491308428623945,3,1.791759469228055,3.2188758248682006,7.0,0,8.0,7900000,2.0,3.58351893845611,1.0
5613,1,0,2.4368724480689323,8,2.0794415416798357,3.1780538303479458,20.0,0,9.0,7900000,2.0,3.6375861597263857,1.0
5614,1,0,3.319344718071141,13,2.322387720290225,3.828641396489095,10.0,0,17.0,7900000,3.0,4.382026634673881,0.0
5615,1,1,2.4636532573605825,9,2.302585092994046,2.797281334830153,7.0,0,16.0,7900000,1.0,3.6136169696133895,1.0
5616,1,1,2.629737833712646,2,2.151762203259462,2.8390784635086144,7.0,1,7.0,7907952,2.0,4.009149716158869,0.0
5618,1,1,2.629737833712646,2,1.9459101490553132,2.4423470353692043,7.0,1,7.0,7934080,2.0,3.9871304779149512,0.0
5619,1,0,2.2771056423346203,2,1.9459101490553132,3.054001181677967,15.0,0,12.0,7950000,2.0,3.6506582412937387,1.0
5620,1,0,3.15593548257729,9,2.1972245773362196,3.4657359027997265,10.0,0,14.0,7950000,2.0,3.9889840465642745,1.0
5621,1,0,2.2611016487272093,2,1.6863989535702288,3.4210000089583352,10.0,0,5.0,7950000,2.0,3.8066624897703196,0.0
5622,0,0,2.280184363936454,1,2.151762203259462,2.9444389791664403,10.0,0,17.0,7990000,1.0,3.6027767550605247,1.0
5623,1,0,2.9876740027262523,11,2.1972245773362196,3.4011973816621555,7.0,0,14.0,7990000,2.0,3.9512437185814275,1.0
5624,1,1,2.629737833712646,1,1.667706820558076,2.322387720290225,7.0,1,7.0,7992040,2.0,3.933784497209659,0.0
5625,1,0,3.156302840051631,3,2.2082744135228043,3.4657359027997265,7.0,0,9.0,7999000,2.0,4.02535169073515,1.0
5626,1,0,2.829936444612894,8,1.8082887711792655,3.5553480614894135,7.0,0,9.0,8000000,3.0,3.9318256327243257,1.0
5627,1,0,3.1882250150503584,11,2.4849066497880004,3.4011973816621555,7.0,0,14.0,8000000,2.0,4.060443010546419,1.0
5628,1,1,2.410564885598594,18,2.468099531471619,4.060443010546419,15.0,0,23.0,27725000,3.0,4.7086288943563215,1.0
5629,1,0,2.600116900929056,12,2.322387720290225,3.490428515390098,3.0,0,22.0,13100000,2.0,4.062165663857866,1.0
5631,1,0,1.9880595903033471,2,1.7047480922384253,3.2809112157876537,18.0,0,5.0,8000000,2.0,3.7495040759303713,1.0
5632,1,0,2.321844094557669,1,2.0794415416798357,3.7495040759303713,4.0,0,12.0,8000000,3.0,4.110873864173311,1.0
5633,1,0,2.498133408865028,1,1.791759469228055,3.6888794541139363,8.0,0,5.0,8000000,3.0,4.0943445622221,1.0
5634,1,0,2.212576847774298,8,2.0149030205422647,3.1354942159291497,16.0,0,9.0,8000000,2.0,3.6635616461296463,1.0
5635,1,0,3.179763963637745,6,2.4849066497880004,3.4657359027997265,3.0,0,14.0,8000000,2.0,4.007333185232471,1.0
5636,1,0,2.325767033192239,1,1.791759469228055,3.7773481021015445,15.0,0,9.0,8000000,3.0,4.084294226368599,1.0
5637,1,0,2.814778130025325,5,2.1972245773362196,3.754198920234579,25.0,0,12.0,8000000,3.0,4.110873864173311,1.0
5638,1,0,2.781790965810576,7,1.791759469228055,3.6888794541139363,10.0,0,9.0,8000000,3.0,3.901972669574645,1.0
5639,1,0,2.5842419041963276,14,1.9459101490553132,3.295836866004329,13.0,0,14.0,8000000,2.0,3.6635616461296463,1.0
5640,1,0,2.258461626783344,7,1.6094379124341003,2.9444389791664403,12.0,0,8.0,8000000,1.0,3.4339872044851463,1.0
5641,1,0,2.480795157103037,4,1.9459101490553132,3.4657359027997265,5.0,0,12.0,8000000,2.0,3.8066624897703196,0.0
5642,0,0,2.987672131166629,1,2.1972245773362196,3.9908341858524357,12.0,0,14.0,8000000,3.0,4.335982696172475,1.0
5643,1,0,2.8241865648728193,1,2.302585092994046,3.342861804649192,21.0,0,9.0,8000000,2.0,3.912023005428146,1.0
5644,1,0,2.925564215894769,11,2.2300144001592104,3.4657359027997265,15.0,0,16.0,8000000,2.0,3.9889840465642745,1.0
5645,1,1,2.629737833712646,1,1.8562979903656263,2.451005098112319,7.0,1,7.0,8007680,2.0,3.9357395320454622,0.0
5646,1,1,2.0112525991400148,4,3.095577608523707,3.0155349008501706,15.0,1,31.0,8028644,1.0,4.08260930600368,1.0
5647,1,1,3.0922247370858194,4,3.095577608523707,3.0155349008501706,15.0,1,23.0,8028644,1.0,4.0943445622221,1.0
5648,1,0,3.2102460976153706,8,2.302585092994046,3.4688560301359703,11.0,0,12.0,8050000,2.0,3.9908341858524357,1.0
5649,1,1,2.629737833712646,3,2.151762203259462,2.8390784635086144,7.0,1,7.0,8066560,2.0,4.00369019395397,0.0
5650,1,1,2.629737833712646,1,1.9600947840472698,2.128231705849268,7.0,1,7.0,8085880,2.0,3.9454577815143836,0.0
5651,1,0,3.187015378604678,12,2.2512917986064953,3.4657359027997265,4.0,0,17.0,8100000,2.0,3.9889840465642745,1.0
5652,1,1,2.2323277786526243,14,2.163323025660538,2.9856819377004897,5.0,0,14.0,8100000,1.0,3.6054978451748854,1.0
5653,1,0,3.3298118042705784,7,2.4849066497880004,3.5115454388310208,15.0,0,14.0,8100000,2.0,4.127134385045092,0.0
5654,1,1,3.0922247370858194,6,3.095577608523707,3.0155349008501706,15.0,1,23.0,8110554,1.0,4.104294893075269,1.0
5655,1,1,3.0922247370858194,17,3.095577608523707,3.0155349008501706,15.0,1,23.0,8135313,1.0,4.1059436980654525,1.0
5656,0,1,2.5118297450891536,12,3.6888794541139363,4.61512051684126,5.0,0,40.0,42000000,4.0,5.187385805840755,0.0
5657,1,1,2.4164257617241565,23,2.302585092994046,4.724729421045731,10.0,0,34.0,57900000,2.0,4.869839484130799,1.0
5658,1,0,3.0098158737416405,9,2.312535423847214,3.7819143200811256,8.0,0,17.0,9800000,3.0,4.290459441148391,1.0
5659,1,1,2.629737833712646,5,2.312535423847214,2.2617630984737906,7.0,1,7.0,8140160,2.0,4.012772908528289,0.0
5660,1,0,2.480795157103037,3,1.9021075263969205,3.40452517175483,20.0,0,12.0,8150000,2.0,3.8199077165203406,1.0
5662,1,0,2.8653045322342554,9,1.791759469228055,3.5263605246161616,5.0,0,9.0,8200000,3.0,3.8979240810486444,1.0
5663,1,0,2.829936444612894,4,1.791759469228055,3.5322256440685598,7.0,0,9.0,8200000,3.0,3.903990833730882,1.0
5664,1,0,2.877745187516572,5,1.791759469228055,3.744787086052232,15.0,0,9.0,8200000,3.0,4.060443010546419,1.0
5665,1,1,2.2192820173456944,5,1.7227665977411035,3.4011973816621555,5.0,0,5.0,8200000,2.0,3.768152635008444,1.0
5666,1,0,2.1561158735212107,10,2.1972245773362196,3.4339872044851463,12.0,0,12.0,8200000,2.0,3.8416005411316,1.0
5667,1,0,2.76737410107232,1,2.302585092994046,3.828641396489095,20.0,0,16.0,8200000,3.0,4.321480134805848,0.0
5668,1,0,2.3654551040592433,14,2.1400661634962708,2.9496883350525844,10.0,0,17.0,8200000,1.0,3.6428355156125294,1.0
5669,1,0,2.829789916246024,3,1.791759469228055,3.7612001156935624,5.0,0,9.0,8200000,3.0,4.063885354737392,1.0
5671,0,1,2.518463367530015,4,1.7047480922384253,3.7773481021015445,7.0,1,19.0,8234400,3.0,4.032469158504013,0.0
5672,1,1,2.1823812451414213,1,2.0794415416798357,2.8903717578961645,12.0,0,14.0,8250000,1.0,3.5496173867804286,1.0
5673,1,0,2.78521348344199,2,1.791759469228055,3.7796338173824005,17.0,0,9.0,8250000,3.0,4.084294226368599,1.0
5674,1,0,2.7765518804527027,2,1.8562979903656263,3.5409593240373143,7.0,0,9.0,8250000,3.0,3.9318256327243257,1.0
5675,1,0,2.4690291663974135,12,2.1972245773362196,3.449987545831587,7.0,0,14.0,8280000,1.0,3.86702563949741,1.0
5676,1,1,2.629737833712646,6,2.424802725718295,2.302585092994046,7.0,1,7.0,8287360,2.0,4.030694535145645,0.0
5677,1,0,2.8530673844164065,3,1.9459101490553132,3.7612001156935624,15.0,0,12.0,8300000,3.0,4.127134385045092,1.0
5678,1,0,3.1192133210765878,11,2.4849066497880004,3.4339872044851463,6.0,0,12.0,8300000,2.0,4.007333185232471,1.0
5679,1,0,2.6392849556917044,7,1.9459101490553132,3.4011973816621555,15.0,0,14.0,8300000,2.0,3.8044377947482086,1.0
5680,1,0,1.9807300021526504,2,1.6094379124341003,3.4011973816621555,7.0,0,4.0,8300000,2.0,3.6888794541139363,1.0
5682,1,0,2.8467906060356887,7,1.791759469228055,3.5263605246161616,10.0,0,9.0,8350000,3.0,3.912023005428146,1.0
5684,1,1,2.410564885598594,8,2.8903717578961645,4.174387269895637,14.0,0,18.0,32500000,3.0,4.867534450455582,1.0
5685,1,1,2.410564885598594,15,3.0007198150650303,4.154184562578117,15.0,0,23.0,34925000,3.0,4.939497266262916,1.0
5686,1,0,2.8434145269264217,5,1.824549292051046,3.784189633918261,6.0,0,9.0,9800000,3.0,4.07753744390572,1.0
5687,1,1,2.629737833712646,5,2.066862759472976,2.5952547069568657,7.0,1,7.0,8384880,2.0,4.074141854904581,0.0
5688,0,0,2.0583614002073807,1,1.9459101490553132,3.295836866004329,10.0,0,4.0,8390000,2.0,3.8501476017100584,1.0
5689,1,1,2.629737833712646,2,1.9459101490553132,2.631888840136646,7.0,1,7.0,8390400,2.0,4.0943445622221,0.0
5690,1,1,2.629737833712646,1,2.066862759472976,2.772588722239781,7.0,1,7.0,8398680,2.0,3.983413001514819,0.0
5691,1,0,2.464451591883723,3,2.322387720290225,2.995732273553991,17.0,0,22.0,8399000,1.0,3.6375861597263857,1.0
5692,1,0,1.7698328086368669,4,1.791759469228055,3.417726683613366,5.0,0,5.0,8400000,2.0,3.8308129500026027,1.0
5693,1,0,3.115565016745543,3,2.4849066497880004,3.4339872044851463,6.0,0,12.0,8400000,2.0,4.0163830207523885,1.0
5694,1,0,3.1555624216591673,2,2.302585092994046,3.5263605246161616,3.0,0,17.0,8400000,2.0,4.0943445622221,1.0
5695,1,0,2.4760708118931376,14,2.1400661634962708,2.9444389791664403,6.0,0,18.0,8400000,1.0,3.7376696182833684,1.0
5697,1,0,2.1486055384758744,6,2.0794415416798357,3.258096538021482,7.0,0,12.0,8500000,2.0,3.6375861597263857,0.0
5698,1,0,3.130587211287486,11,2.1972245773362196,3.5263605246161616,2.0,0,12.0,8500000,2.0,3.9852734671677386,1.0
5699,1,0,2.348461422549482,15,2.302585092994046,2.995732273553991,13.0,0,22.0,8500000,1.0,3.6635616461296463,1.0
5700,1,0,2.9278269846048266,4,2.1972245773362196,3.4719664525503626,15.0,0,16.0,8500000,2.0,3.9889840465642745,1.0
5701,1,0,2.731002352119357,10,2.2192034840549946,3.1354942159291497,7.0,0,22.0,8500000,1.0,3.7376696182833684,1.0
5702,1,0,2.5939128371250426,6,2.0794415416798357,3.258096538021482,13.0,0,9.0,8500000,2.0,3.7376696182833684,1.0
5703,1,0,2.2582473667557297,3,1.791759469228055,3.367295829986474,5.0,0,9.0,8500000,2.0,3.8066624897703196,1.0
5704,1,1,2.1778066914712157,3,1.9459101490553132,3.339321977944068,15.0,0,8.0,8500000,2.0,3.770459441106359,1.0
5705,1,0,3.144741334688629,4,2.424802725718295,3.2809112157876537,7.0,0,14.0,8500000,2.0,4.0943445622221,1.0
5706,1,0,2.280184363936454,17,2.151762203259462,2.9444389791664403,7.0,0,17.0,8500000,1.0,3.6888794541139363,1.0
5707,1,0,2.653508827091056,8,1.8718021769015913,3.3775875160230218,5.0,0,9.0,8500000,2.0,3.8264651170664994,1.0
5708,1,0,2.731002352119357,10,2.1972245773362196,3.1354942159291497,5.0,0,22.0,8500000,1.0,3.7376696182833684,1.0
5710,0,0,2.3576754874516395,7,2.0794415416798357,3.1780538303479458,7.0,0,9.0,8600000,2.0,3.616308761279101,1.0
5711,1,1,1.7531215154827202,10,1.791759469228055,3.1135153092103742,3.0,0,11.0,8600000,2.0,3.6082115510464816,1.0
5712,1,0,2.8576544797818233,5,2.6390573296152584,3.5553480614894135,2.0,0,22.0,11400000,2.0,4.1588830833596715,1.0
5713,1,0,2.274794958931748,4,2.0149030205422647,3.1354942159291497,12.0,0,17.0,6500000,2.0,3.6888794541139363,1.0
5714,1,1,2.410564885598594,18,2.772588722239781,4.07753744390572,12.0,0,23.0,29750000,3.0,4.77912349311153,1.0
5715,1,0,2.6886292660875797,18,2.1972245773362196,2.995732273553991,2.0,0,22.0,8600000,1.0,3.6686767467964168,1.0
5716,1,1,2.629737833712646,6,2.0794415416798357,2.5952547069568657,7.0,1,7.0,8621550,2.0,4.085976312551584,0.0
5717,1,0,2.995666498076446,6,2.0918640616783932,3.391147045808654,12.0,0,12.0,8650000,2.0,3.92395157629342,1.0
5718,1,0,2.7772659123116368,4,1.791759469228055,3.763522997109702,18.0,0,9.0,8690000,3.0,4.102643365036796,1.0
5719,1,0,2.877548425762603,2,2.2512917986064953,3.4965075614664802,10.0,0,16.0,8700000,2.0,3.9889840465642745,1.0
5720,1,1,2.355157418904091,1,2.0794415416798357,3.332204510175204,10.0,0,8.0,8700000,2.0,3.8066624897703196,1.0
5721,1,0,2.5247657322180523,16,1.791759469228055,3.7376696182833684,20.0,0,17.0,8700000,3.0,4.127134385045092,1.0
5723,1,0,2.6637840801499477,3,2.1972245773362196,3.1780538303479458,15.0,0,16.0,8700000,1.0,3.9473901492654373,1.0
5724,1,0,2.8943148465719486,9,1.8718021769015913,3.7376696182833684,13.0,0,9.0,8700000,3.0,4.070734696582967,1.0
5725,1,1,1.9886192243936391,3,1.9459101490553132,2.5952547069568657,15.0,0,5.0,8700000,2.0,4.1588830833596715,1.0
5726,1,1,2.073268861670422,4,2.70805020110221,3.332204510175204,15.0,0,9.0,8700000,1.0,3.7612001156935624,1.0
5727,1,1,2.498279286973767,8,2.186051276738094,3.0819099697950434,5.0,0,25.0,8700000,1.0,3.7727609380946383,0.0
5728,1,1,3.2523406298824646,2,2.4849066497880004,3.58351893845611,15.0,0,17.0,8750000,2.0,4.1588830833596715,1.0
5729,1,0,2.605792640546181,8,1.791759469228055,3.5263605246161616,7.0,0,12.0,8750000,2.0,3.912023005428146,1.0
5730,0,1,2.518463367530015,12,1.7047480922384253,3.7773481021015445,7.0,1,19.0,8760000,3.0,4.067315889834181,0.0
5731,1,0,2.026831819665339,8,2.2300144001592104,3.4011973816621555,18.0,0,12.0,8770000,2.0,3.828641396489095,1.0
5732,1,1,3.0874565743816205,26,2.501435951739211,3.6913763343125234,15.0,1,31.0,8787674,2.0,4.282206299391671,1.0
5733,1,1,2.629737833712646,2,2.4765384001174837,2.9806186357439426,7.0,1,7.0,8795936,2.0,4.141546163706395,0.0
5734,1,1,2.095507932506708,9,1.6094379124341003,3.713572066704308,20.0,0,9.0,8800000,3.0,3.9889840465642745,1.0
5735,1,0,1.9262088887229853,4,2.3978952727983707,3.044522437723423,15.0,0,17.0,8800000,1.0,3.871201010907891,1.0
5736,1,0,2.3507050915029564,5,1.9459101490553132,3.6635616461296463,5.0,0,5.0,8800000,3.0,4.02535169073515,1.0
5737,1,0,2.2917706633543244,2,1.6486586255873816,3.616308761279101,3.0,0,5.0,8800000,3.0,3.996364153861897,1.0
5738,1,0,3.144018025689604,5,2.2823823856765264,3.4719664525503626,5.0,0,12.0,8800000,2.0,3.979681653901961,1.0
5739,1,1,2.629737833712646,2,1.9459101490553132,2.5877640352277083,7.0,1,7.0,8851872,2.0,4.147885329150131,0.0
